starting_time,travel_time
2016-08-08 13:40:00,189.33
2016-08-08 14:00:00,63.67
2016-08-08 14:20:00,52.03
2016-08-08 14:40:00,94.77
2016-08-08 15:00:00,74.84
2016-08-08 15:20:00,0.0
2016-08-08 15:40:00,0.0
2016-08-08 16:00:00,96.87500000000001
2016-08-08 16:20:00,0.0
2016-08-08 16:40:00,0.0
2016-08-08 17:00:00,0.0
2016-08-08 17:20:00,0.0
2016-08-08 17:40:00,0.0
2016-08-08 18:00:00,0.0
2016-08-08 18:20:00,58.19
2016-08-08 18:40:00,0.0
2016-08-09 06:00:00,152.06
2016-08-09 06:20:00,210.84
2016-08-09 06:40:00,0.0
2016-08-09 07:00:00,155.94
2016-08-09 07:20:00,0.0
2016-08-09 07:40:00,0.0
2016-08-09 08:00:00,84.71000000000002
2016-08-09 08:20:00,0.0
2016-08-09 08:40:00,216.635
2016-08-09 09:00:00,218.47
2016-08-09 09:20:00,185.905
2016-08-09 09:40:00,0.0
2016-08-09 10:00:00,125.14
2016-08-09 10:20:00,0.0
2016-08-09 10:40:00,135.515
2016-08-09 11:00:00,96.64
2016-08-09 11:20:00,84.16499999999999
2016-08-09 11:40:00,0.0
2016-08-09 12:00:00,158.02
2016-08-09 12:20:00,141.29
2016-08-09 12:40:00,88.91
2016-08-09 13:00:00,86.3075
2016-08-09 13:20:00,115.38333333333333
2016-08-09 13:40:00,0.0
2016-08-09 14:00:00,97.70500000000001
2016-08-09 14:20:00,130.13333333333333
2016-08-09 14:40:00,0.0
2016-08-09 15:00:00,0.0
2016-08-09 15:20:00,227.9
2016-08-09 15:40:00,0.0
2016-08-09 16:00:00,161.88
2016-08-09 16:20:00,161.34
2016-08-09 16:40:00,0.0
2016-08-09 17:00:00,0.0
2016-08-09 17:20:00,98.83
2016-08-09 17:40:00,0.0
2016-08-09 18:00:00,0.0
2016-08-09 18:20:00,0.0
2016-08-09 18:40:00,0.0
2016-08-10 06:00:00,0.0
2016-08-10 06:20:00,0.0
2016-08-10 06:40:00,23.11
2016-08-10 07:00:00,110.83
2016-08-10 07:20:00,0.0
2016-08-10 07:40:00,0.0
2016-08-10 08:00:00,0.0
2016-08-10 08:20:00,0.0
2016-08-10 08:40:00,125.05
2016-08-10 09:00:00,0.0
2016-08-10 09:20:00,0.0
2016-08-10 09:40:00,0.0
2016-08-10 10:00:00,0.0
2016-08-10 10:20:00,0.0
2016-08-10 10:40:00,0.0
2016-08-10 11:00:00,0.0
2016-08-10 11:20:00,135.82999999999998
2016-08-10 11:40:00,156.04500000000002
2016-08-10 12:00:00,90.88
2016-08-10 12:20:00,0.0
2016-08-10 12:40:00,0.0
2016-08-10 13:00:00,110.94
2016-08-10 13:20:00,0.0
2016-08-10 13:40:00,76.45
2016-08-10 14:00:00,134.18
2016-08-10 14:20:00,50.86
2016-08-10 14:40:00,145.89
2016-08-10 15:00:00,0.0
2016-08-10 15:20:00,100.53
2016-08-10 15:40:00,115.235
2016-08-10 16:00:00,109.905
2016-08-10 16:20:00,93.73999999999998
2016-08-10 16:40:00,92.4
2016-08-10 17:00:00,0.0
2016-08-10 17:20:00,19.48
2016-08-10 17:40:00,0.0
2016-08-10 18:00:00,0.0
2016-08-10 18:20:00,0.0
2016-08-10 18:40:00,0.0
2016-08-11 06:00:00,111.37
2016-08-11 06:20:00,113.73
2016-08-11 06:40:00,97.07
2016-08-11 07:00:00,130.1
2016-08-11 07:20:00,0.0
2016-08-11 07:40:00,0.0
2016-08-11 08:00:00,154.85
2016-08-11 08:20:00,0.0
2016-08-11 08:40:00,0.0
2016-08-11 09:00:00,138.18
2016-08-11 09:20:00,80.52
2016-08-11 09:40:00,71.02
2016-08-11 10:00:00,106.10499999999999
2016-08-11 10:20:00,131.71
2016-08-11 10:40:00,95.65
2016-08-11 11:00:00,0.0
2016-08-11 11:20:00,0.0
2016-08-11 11:40:00,0.0
2016-08-11 12:00:00,0.0
2016-08-11 12:20:00,94.34
2016-08-11 12:40:00,61.83
2016-08-11 13:00:00,0.0
2016-08-11 13:20:00,0.0
2016-08-11 13:40:00,105.76
2016-08-11 14:00:00,102.07666666666667
2016-08-11 14:20:00,118.67
2016-08-11 14:40:00,0.0
2016-08-11 15:00:00,0.0
2016-08-11 15:20:00,124.94
2016-08-11 15:40:00,0.0
2016-08-11 16:00:00,96.38
2016-08-11 16:20:00,0.0
2016-08-11 16:40:00,117.05
2016-08-11 17:00:00,0.0
2016-08-11 17:20:00,178.005
2016-08-11 17:40:00,0.0
2016-08-11 18:00:00,84.64
2016-08-11 18:20:00,0.0
2016-08-11 18:40:00,93.92
2016-08-12 06:00:00,96.85
2016-08-12 06:20:00,0.0
2016-08-12 06:40:00,110.93666666666667
2016-08-12 07:00:00,208.71
2016-08-12 07:20:00,114.17
2016-08-12 07:40:00,0.0
2016-08-12 08:00:00,149.37
2016-08-12 08:20:00,0.0
2016-08-12 08:40:00,94.395
2016-08-12 09:00:00,96.58
2016-08-12 09:20:00,0.0
2016-08-12 09:40:00,118.89
2016-08-12 10:00:00,160.47
2016-08-12 10:20:00,191.32
2016-08-12 10:40:00,83.99
2016-08-12 11:00:00,0.0
2016-08-12 11:20:00,27.87
2016-08-12 11:40:00,87.88
2016-08-12 12:00:00,0.0
2016-08-12 12:20:00,90.2
2016-08-12 12:40:00,0.0
2016-08-12 13:00:00,91.75
2016-08-12 13:20:00,94.98
2016-08-12 13:40:00,127.53
2016-08-12 14:00:00,141.47
2016-08-12 14:20:00,168.56
2016-08-12 14:40:00,161.82999999999996
2016-08-12 15:00:00,0.0
2016-08-12 15:20:00,0.0
2016-08-12 15:40:00,0.0
2016-08-12 16:00:00,0.0
2016-08-12 16:20:00,0.0
2016-08-12 16:40:00,87.25
2016-08-12 17:00:00,193.61
2016-08-12 17:20:00,0.0
2016-08-12 17:40:00,0.0
2016-08-12 18:00:00,0.0
2016-08-12 18:20:00,0.0
2016-08-12 18:40:00,0.0
2016-08-13 06:00:00,0.0
2016-08-13 06:20:00,0.0
2016-08-13 06:40:00,0.0
2016-08-13 07:00:00,58.06
2016-08-13 07:20:00,70.63
2016-08-13 07:40:00,75.92
2016-08-13 08:00:00,141.845
2016-08-13 08:20:00,113.7
2016-08-13 08:40:00,133.815
2016-08-13 09:00:00,0.0
2016-08-13 09:20:00,0.0
2016-08-13 09:40:00,0.0
2016-08-13 10:00:00,0.0
2016-08-13 10:20:00,0.0
2016-08-13 10:40:00,0.0
2016-08-13 11:00:00,0.0
2016-08-13 11:20:00,0.0
2016-08-13 11:40:00,61.76
2016-08-13 12:00:00,0.0
2016-08-13 12:20:00,153.53
2016-08-13 12:40:00,0.0
2016-08-13 13:00:00,0.0
2016-08-13 13:20:00,90.03
2016-08-13 13:40:00,0.0
2016-08-13 14:00:00,0.0
2016-08-13 14:20:00,133.41
2016-08-13 14:40:00,0.0
2016-08-13 15:00:00,0.0
2016-08-13 15:20:00,56.91
2016-08-13 15:40:00,0.0
2016-08-13 16:00:00,0.0
2016-08-13 16:20:00,110.39
2016-08-13 16:40:00,0.0
2016-08-13 17:00:00,0.0
2016-08-13 17:20:00,0.0
2016-08-13 17:40:00,0.0
2016-08-13 18:00:00,0.0
2016-08-13 18:20:00,0.0
2016-08-13 18:40:00,0.0
2016-08-14 06:00:00,0.0
2016-08-14 06:20:00,0.0
2016-08-14 06:40:00,100.5
2016-08-14 07:00:00,134.245
2016-08-14 07:20:00,140.055
2016-08-14 07:40:00,72.72
2016-08-14 08:00:00,110.705
2016-08-14 08:20:00,0.0
2016-08-14 08:40:00,0.0
2016-08-14 09:00:00,120.57666666666667
2016-08-14 09:20:00,0.0
2016-08-14 09:40:00,0.0
2016-08-14 10:00:00,0.0
2016-08-14 10:20:00,0.0
2016-08-14 10:40:00,0.0
2016-08-14 11:00:00,0.0
2016-08-14 11:20:00,0.0
2016-08-14 11:40:00,0.0
2016-08-14 12:00:00,97.85
2016-08-14 12:20:00,92.82
2016-08-14 12:40:00,0.0
2016-08-14 13:00:00,114.96
2016-08-14 13:20:00,0.0
2016-08-14 13:40:00,0.0
2016-08-14 14:00:00,0.0
2016-08-14 14:20:00,0.0
2016-08-14 14:40:00,0.0
2016-08-14 15:00:00,0.0
2016-08-14 15:20:00,0.0
2016-08-14 15:40:00,0.0
2016-08-14 16:00:00,0.0
2016-08-14 16:20:00,0.0
2016-08-14 16:40:00,234.52
2016-08-14 17:00:00,0.0
2016-08-14 17:20:00,0.0
2016-08-14 17:40:00,0.0
2016-08-14 18:00:00,126.41
2016-08-14 18:20:00,0.0
2016-08-14 18:40:00,74.08
2016-08-15 06:00:00,82.35
2016-08-15 06:20:00,101.21
2016-08-15 06:40:00,192.595
2016-08-15 07:00:00,173.56
2016-08-15 07:20:00,94.08500000000001
2016-08-15 07:40:00,0.0
2016-08-15 08:00:00,96.61
2016-08-15 08:20:00,0.0
2016-08-15 08:40:00,104.3725
2016-08-15 09:00:00,0.0
2016-08-15 09:20:00,128.97
2016-08-15 09:40:00,0.0
2016-08-15 10:00:00,0.0
2016-08-15 10:20:00,121.7
2016-08-15 10:40:00,0.0
2016-08-15 11:00:00,0.0
2016-08-15 11:20:00,117.22
2016-08-15 11:40:00,110.59
2016-08-15 12:00:00,0.0
2016-08-15 12:20:00,0.0
2016-08-15 12:40:00,123.83
2016-08-15 13:00:00,128.52
2016-08-15 13:20:00,0.0
2016-08-15 13:40:00,0.0
2016-08-15 14:00:00,157.27
2016-08-15 14:20:00,0.0
2016-08-15 14:40:00,0.0
2016-08-15 15:00:00,93.12
2016-08-15 15:20:00,0.0
2016-08-15 15:40:00,0.0
2016-08-15 16:00:00,142.28
2016-08-15 16:20:00,0.0
2016-08-15 16:40:00,0.0
2016-08-15 17:00:00,0.0
2016-08-15 17:20:00,0.0
2016-08-15 17:40:00,0.0
2016-08-15 18:00:00,0.0
2016-08-15 18:20:00,108.16
2016-08-15 18:40:00,0.0
2016-08-16 06:00:00,94.25
2016-08-16 06:20:00,0.0
2016-08-16 06:40:00,248.51
2016-08-16 07:00:00,190.94
2016-08-16 07:20:00,94.1
2016-08-16 07:40:00,101.06
2016-08-16 08:00:00,0.0
2016-08-16 08:20:00,0.0
2016-08-16 08:40:00,0.0
2016-08-16 09:00:00,0.0
2016-08-16 09:20:00,82.22
2016-08-16 09:40:00,0.0
2016-08-16 10:00:00,141.95
2016-08-16 10:20:00,83.4
2016-08-16 10:40:00,108.51
2016-08-16 11:00:00,0.0
2016-08-16 11:20:00,136.72
2016-08-16 11:40:00,0.0
2016-08-16 12:00:00,104.82
2016-08-16 12:20:00,0.0
2016-08-16 12:40:00,0.0
2016-08-16 13:00:00,101.28
2016-08-16 13:20:00,0.0
2016-08-16 13:40:00,131.57
2016-08-16 14:00:00,0.0
2016-08-16 14:20:00,142.76
2016-08-16 14:40:00,0.0
2016-08-16 15:00:00,0.0
2016-08-16 15:20:00,138.34
2016-08-16 15:40:00,0.0
2016-08-16 16:00:00,0.0
2016-08-16 16:20:00,0.0
2016-08-16 16:40:00,148.94
2016-08-16 17:00:00,0.0
2016-08-16 17:20:00,104.35
2016-08-16 17:40:00,0.0
2016-08-16 18:00:00,114.68
2016-08-16 18:20:00,0.0
2016-08-16 18:40:00,0.0
2016-08-17 06:00:00,0.0
2016-08-17 06:20:00,85.84
2016-08-17 06:40:00,191.95
2016-08-17 07:00:00,122.55
2016-08-17 07:20:00,0.0
2016-08-17 07:40:00,107.93
2016-08-17 08:00:00,103.63
2016-08-17 08:20:00,0.0
2016-08-17 08:40:00,194.82
2016-08-17 09:00:00,0.0
2016-08-17 09:20:00,0.0
2016-08-17 09:40:00,113.65
2016-08-17 10:00:00,115.72
2016-08-17 10:20:00,175.86
2016-08-17 10:40:00,0.0
2016-08-17 11:00:00,0.0
2016-08-17 11:20:00,0.0
2016-08-17 11:40:00,107.1
2016-08-17 12:00:00,0.0
2016-08-17 12:20:00,111.93
2016-08-17 12:40:00,211.11
2016-08-17 13:00:00,0.0
2016-08-17 13:20:00,0.0
2016-08-17 13:40:00,0.0
2016-08-17 14:00:00,0.0
2016-08-17 14:20:00,0.0
2016-08-17 14:40:00,0.0
2016-08-17 15:00:00,0.0
2016-08-17 15:20:00,106.83
2016-08-17 15:40:00,0.0
2016-08-17 16:00:00,0.0
2016-08-17 16:20:00,0.0
2016-08-17 16:40:00,126.01
2016-08-17 17:00:00,0.0
2016-08-17 17:20:00,0.0
2016-08-17 17:40:00,116.03
2016-08-17 18:00:00,0.0
2016-08-17 18:20:00,95.81
2016-08-17 18:40:00,0.0
2016-08-18 06:00:00,0.0
2016-08-18 06:20:00,0.0
2016-08-18 06:40:00,259.8
2016-08-18 07:00:00,112.68
2016-08-18 07:20:00,0.0
2016-08-18 07:40:00,93.31
2016-08-18 08:00:00,0.0
2016-08-18 08:20:00,104.58
2016-08-18 08:40:00,0.0
2016-08-18 09:00:00,111.67
2016-08-18 09:20:00,0.0
2016-08-18 09:40:00,182.07
2016-08-18 10:00:00,155.24
2016-08-18 10:20:00,0.0
2016-08-18 10:40:00,0.0
2016-08-18 11:00:00,116.43
2016-08-18 11:20:00,0.0
2016-08-18 11:40:00,0.0
2016-08-18 12:00:00,0.0
2016-08-18 12:20:00,106.11
2016-08-18 12:40:00,0.0
2016-08-18 13:00:00,0.0
2016-08-18 13:20:00,0.0
2016-08-18 13:40:00,0.0
2016-08-18 14:00:00,101.05000000000001
2016-08-18 14:20:00,93.21
2016-08-18 14:40:00,0.0
2016-08-18 15:00:00,0.0
2016-08-18 15:20:00,99.5
2016-08-18 15:40:00,0.0
2016-08-18 16:00:00,0.0
2016-08-18 16:20:00,76.89
2016-08-18 16:40:00,0.0
2016-08-18 17:00:00,122.72
2016-08-18 17:20:00,0.0
2016-08-18 17:40:00,0.0
2016-08-18 18:00:00,0.0
2016-08-18 18:20:00,0.0
2016-08-18 18:40:00,0.0
2016-08-19 06:00:00,0.0
2016-08-19 06:20:00,0.0
2016-08-19 06:40:00,239.62
2016-08-19 07:00:00,126.47999999999999
2016-08-19 07:20:00,0.0
2016-08-19 07:40:00,0.0
2016-08-19 08:00:00,0.0
2016-08-19 08:20:00,0.0
2016-08-19 08:40:00,0.0
2016-08-19 09:00:00,0.0
2016-08-19 09:20:00,0.0
2016-08-19 09:40:00,75.67
2016-08-19 10:00:00,87.37
2016-08-19 10:20:00,0.0
2016-08-19 10:40:00,101.04333333333331
2016-08-19 11:00:00,203.325
2016-08-19 11:20:00,82.4
2016-08-19 11:40:00,0.0
2016-08-19 12:00:00,170.90666666666667
2016-08-19 12:20:00,0.0
2016-08-19 12:40:00,123.51
2016-08-19 13:00:00,0.0
2016-08-19 13:20:00,0.0
2016-08-19 13:40:00,0.0
2016-08-19 14:00:00,87.19
2016-08-19 14:20:00,238.02
2016-08-19 14:40:00,71.06
2016-08-19 15:00:00,0.0
2016-08-19 15:20:00,0.0
2016-08-19 15:40:00,0.0
2016-08-19 16:00:00,0.0
2016-08-19 16:20:00,0.0
2016-08-19 16:40:00,132.84
2016-08-19 17:00:00,0.0
2016-08-19 17:20:00,0.0
2016-08-19 17:40:00,115.01
2016-08-19 18:00:00,0.0
2016-08-19 18:20:00,0.0
2016-08-19 18:40:00,0.0
2016-08-20 06:00:00,0.0
2016-08-20 06:20:00,0.0
2016-08-20 06:40:00,220.24
2016-08-20 07:00:00,205.95
2016-08-20 07:20:00,0.0
2016-08-20 07:40:00,103.68
2016-08-20 08:00:00,133.55
2016-08-20 08:20:00,0.0
2016-08-20 08:40:00,80.12
2016-08-20 09:00:00,0.0
2016-08-20 09:20:00,0.0
2016-08-20 09:40:00,0.0
2016-08-20 10:00:00,106.59
2016-08-20 10:20:00,105.64500000000001
2016-08-20 10:40:00,0.0
2016-08-20 11:00:00,0.0
2016-08-20 11:20:00,116.69
2016-08-20 11:40:00,123.0
2016-08-20 12:00:00,0.0
2016-08-20 12:20:00,104.0
2016-08-20 12:40:00,105.66
2016-08-20 13:00:00,0.0
2016-08-20 13:20:00,165.17000000000004
2016-08-20 13:40:00,0.0
2016-08-20 14:00:00,66.03999999999999
2016-08-20 14:20:00,0.0
2016-08-20 14:40:00,0.0
2016-08-20 15:00:00,0.0
2016-08-20 15:20:00,92.7
2016-08-20 15:40:00,0.0
2016-08-20 16:00:00,0.0
2016-08-20 16:20:00,111.39
2016-08-20 16:40:00,0.0
2016-08-20 17:00:00,0.0
2016-08-20 17:20:00,0.0
2016-08-20 17:40:00,0.0
2016-08-20 18:00:00,75.74
2016-08-20 18:20:00,0.0
2016-08-20 18:40:00,0.0
2016-08-21 06:00:00,0.0
2016-08-21 06:20:00,0.0
2016-08-21 06:40:00,283.85
2016-08-21 07:00:00,125.335
2016-08-21 07:20:00,97.82
2016-08-21 07:40:00,0.0
2016-08-21 08:00:00,220.24
2016-08-21 08:20:00,0.0
2016-08-21 08:40:00,98.27
2016-08-21 09:00:00,0.0
2016-08-21 09:20:00,0.0
2016-08-21 09:40:00,82.38
2016-08-21 10:00:00,0.0
2016-08-21 10:20:00,0.0
2016-08-21 10:40:00,0.0
2016-08-21 11:00:00,110.02666666666666
2016-08-21 11:20:00,58.55
2016-08-21 11:40:00,121.475
2016-08-21 12:00:00,0.0
2016-08-21 12:20:00,0.0
2016-08-21 12:40:00,0.0
2016-08-21 13:00:00,0.0
2016-08-21 13:20:00,0.0
2016-08-21 13:40:00,0.0
2016-08-21 14:00:00,153.72
2016-08-21 14:20:00,92.905
2016-08-21 14:40:00,0.0
2016-08-21 15:00:00,0.0
2016-08-21 15:20:00,0.0
2016-08-21 15:40:00,0.0
2016-08-21 16:00:00,0.0
2016-08-21 16:20:00,82.86
2016-08-21 16:40:00,0.0
2016-08-21 17:00:00,56.95
2016-08-21 17:20:00,0.0
2016-08-21 17:40:00,0.0
2016-08-21 18:00:00,106.22
2016-08-21 18:20:00,102.49
2016-08-21 18:40:00,0.0
2016-08-22 06:00:00,0.0
2016-08-22 06:20:00,0.0
2016-08-22 06:40:00,210.055
2016-08-22 07:00:00,157.16
2016-08-22 07:20:00,0.0
2016-08-22 07:40:00,0.0
2016-08-22 08:00:00,0.0
2016-08-22 08:20:00,0.0
2016-08-22 08:40:00,0.0
2016-08-22 09:00:00,154.62
2016-08-22 09:20:00,0.0
2016-08-22 09:40:00,115.9
2016-08-22 10:00:00,142.7
2016-08-22 10:20:00,0.0
2016-08-22 10:40:00,111.66
2016-08-22 11:00:00,0.0
2016-08-22 11:20:00,0.0
2016-08-22 11:40:00,129.56
2016-08-22 12:00:00,0.0
2016-08-22 12:20:00,117.82499999999999
2016-08-22 12:40:00,0.0
2016-08-22 13:00:00,0.0
2016-08-22 13:20:00,0.0
2016-08-22 13:40:00,0.0
2016-08-22 14:00:00,0.0
2016-08-22 14:20:00,0.0
2016-08-22 14:40:00,87.36
2016-08-22 15:00:00,58.84
2016-08-22 15:20:00,87.005
2016-08-22 15:40:00,0.0
2016-08-22 16:00:00,0.0
2016-08-22 16:20:00,0.0
2016-08-22 16:40:00,0.0
2016-08-22 17:00:00,0.0
2016-08-22 17:20:00,0.0
2016-08-22 17:40:00,0.0
2016-08-22 18:00:00,0.0
2016-08-22 18:20:00,0.0
2016-08-22 18:40:00,0.0
2016-08-23 06:00:00,0.0
2016-08-23 06:20:00,64.85
2016-08-23 06:40:00,180.44
2016-08-23 07:00:00,106.31
2016-08-23 07:20:00,73.33
2016-08-23 07:40:00,0.0
2016-08-23 08:00:00,0.0
2016-08-23 08:20:00,0.0
2016-08-23 08:40:00,0.0
2016-08-23 09:00:00,110.02
2016-08-23 09:20:00,0.0
2016-08-23 09:40:00,0.0
2016-08-23 10:00:00,0.0
2016-08-23 10:20:00,0.0
2016-08-23 10:40:00,130.79
2016-08-23 11:00:00,0.0
2016-08-23 11:20:00,0.0
2016-08-23 11:40:00,0.0
2016-08-23 12:00:00,0.0
2016-08-23 12:20:00,101.66
2016-08-23 12:40:00,0.0
2016-08-23 13:00:00,0.0
2016-08-23 13:20:00,0.0
2016-08-23 13:40:00,0.0
2016-08-23 14:00:00,0.0
2016-08-23 14:20:00,125.0
2016-08-23 14:40:00,0.0
2016-08-23 15:00:00,70.71000000000002
2016-08-23 15:20:00,0.0
2016-08-23 15:40:00,0.0
2016-08-23 16:00:00,0.0
2016-08-23 16:20:00,0.0
2016-08-23 16:40:00,138.7
2016-08-23 17:00:00,0.0
2016-08-23 17:20:00,0.0
2016-08-23 17:40:00,0.0
2016-08-23 18:00:00,0.0
2016-08-23 18:20:00,0.0
2016-08-23 18:40:00,0.0
2016-08-24 06:00:00,0.0
2016-08-24 06:20:00,0.0
2016-08-24 06:40:00,209.66
2016-08-24 07:00:00,113.68
2016-08-24 07:20:00,0.0
2016-08-24 07:40:00,102.46
2016-08-24 08:00:00,80.17
2016-08-24 08:20:00,0.0
2016-08-24 08:40:00,83.15
2016-08-24 09:00:00,0.0
2016-08-24 09:20:00,0.0
2016-08-24 09:40:00,0.0
2016-08-24 10:00:00,95.51
2016-08-24 10:20:00,82.8
2016-08-24 10:40:00,0.0
2016-08-24 11:00:00,0.0
2016-08-24 11:20:00,0.0
2016-08-24 11:40:00,0.0
2016-08-24 12:00:00,65.025
2016-08-24 12:20:00,87.53999999999998
2016-08-24 12:40:00,0.0
2016-08-24 13:00:00,0.0
2016-08-24 13:20:00,0.0
2016-08-24 13:40:00,0.0
2016-08-24 14:00:00,0.0
2016-08-24 14:20:00,96.36
2016-08-24 14:40:00,0.0
2016-08-24 15:00:00,80.41
2016-08-24 15:20:00,0.0
2016-08-24 15:40:00,76.59
2016-08-24 16:00:00,0.0
2016-08-24 16:20:00,165.68
2016-08-24 16:40:00,119.02
2016-08-24 17:00:00,82.42
2016-08-24 17:20:00,0.0
2016-08-24 17:40:00,0.0
2016-08-24 18:00:00,115.685
2016-08-24 18:20:00,0.0
2016-08-24 18:40:00,0.0
2016-08-25 06:00:00,95.7
2016-08-25 06:20:00,105.26
2016-08-25 06:40:00,88.82333333333334
2016-08-25 07:00:00,0.0
2016-08-25 07:20:00,225.37
2016-08-25 07:40:00,125.99
2016-08-25 08:00:00,134.235
2016-08-25 08:20:00,0.0
2016-08-25 08:40:00,135.27
2016-08-25 09:00:00,115.59
2016-08-25 09:20:00,122.64
2016-08-25 09:40:00,0.0
2016-08-25 10:00:00,0.0
2016-08-25 10:20:00,0.0
2016-08-25 10:40:00,115.42
2016-08-25 11:00:00,0.0
2016-08-25 11:20:00,0.0
2016-08-25 11:40:00,0.0
2016-08-25 12:00:00,0.0
2016-08-25 12:20:00,76.07
2016-08-25 12:40:00,101.23
2016-08-25 13:00:00,0.0
2016-08-25 13:20:00,0.0
2016-08-25 13:40:00,0.0
2016-08-25 14:00:00,115.625
2016-08-25 14:20:00,0.0
2016-08-25 14:40:00,96.9
2016-08-25 15:00:00,0.0
2016-08-25 15:20:00,0.0
2016-08-25 15:40:00,0.0
2016-08-25 16:00:00,0.0
2016-08-25 16:20:00,0.0
2016-08-25 16:40:00,0.0
2016-08-25 17:00:00,0.0
2016-08-25 17:20:00,0.0
2016-08-25 17:40:00,0.0
2016-08-25 18:00:00,0.0
2016-08-25 18:20:00,0.0
2016-08-25 18:40:00,0.0
2016-08-26 06:00:00,0.0
2016-08-26 06:20:00,78.95
2016-08-26 06:40:00,130.13
2016-08-26 07:00:00,35.17
2016-08-26 07:20:00,69.97
2016-08-26 07:40:00,0.0
2016-08-26 08:00:00,0.0
2016-08-26 08:20:00,0.0
2016-08-26 08:40:00,0.0
2016-08-26 09:00:00,0.0
2016-08-26 09:20:00,0.0
2016-08-26 09:40:00,0.0
2016-08-26 10:00:00,0.0
2016-08-26 10:20:00,76.81
2016-08-26 10:40:00,110.36
2016-08-26 11:00:00,0.0
2016-08-26 11:20:00,0.0
2016-08-26 11:40:00,0.0
2016-08-26 12:00:00,0.0
2016-08-26 12:20:00,126.03
2016-08-26 12:40:00,0.0
2016-08-26 13:00:00,124.48
2016-08-26 13:20:00,0.0
2016-08-26 13:40:00,0.0
2016-08-26 14:00:00,0.0
2016-08-26 14:20:00,111.16
2016-08-26 14:40:00,0.0
2016-08-26 15:00:00,0.0
2016-08-26 15:20:00,216.25
2016-08-26 15:40:00,66.62
2016-08-26 16:00:00,0.0
2016-08-26 16:20:00,131.06
2016-08-26 16:40:00,0.0
2016-08-26 17:00:00,0.0
2016-08-26 17:20:00,0.0
2016-08-26 17:40:00,0.0
2016-08-26 18:00:00,0.0
2016-08-26 18:20:00,0.0
2016-08-26 18:40:00,0.0
2016-08-27 06:00:00,0.0
2016-08-27 06:20:00,0.0
2016-08-27 06:40:00,0.0
2016-08-27 07:00:00,101.25
2016-08-27 07:20:00,0.0
2016-08-27 07:40:00,0.0
2016-08-27 08:00:00,0.0
2016-08-27 08:20:00,123.79
2016-08-27 08:40:00,154.26
2016-08-27 09:00:00,0.0
2016-08-27 09:20:00,0.0
2016-08-27 09:40:00,132.37
2016-08-27 10:00:00,98.93
2016-08-27 10:20:00,0.0
2016-08-27 10:40:00,111.3
2016-08-27 11:00:00,0.0
2016-08-27 11:20:00,0.0
2016-08-27 11:40:00,0.0
2016-08-27 12:00:00,90.73
2016-08-27 12:20:00,0.0
2016-08-27 12:40:00,103.81
2016-08-27 13:00:00,139.84
2016-08-27 13:20:00,98.14
2016-08-27 13:40:00,0.0
2016-08-27 14:00:00,0.0
2016-08-27 14:20:00,0.0
2016-08-27 14:40:00,0.0
2016-08-27 15:00:00,0.0
2016-08-27 15:20:00,110.65
2016-08-27 15:40:00,130.36
2016-08-27 16:00:00,81.39
2016-08-27 16:20:00,0.0
2016-08-27 16:40:00,99.81
2016-08-27 17:00:00,0.0
2016-08-27 17:20:00,0.0
2016-08-27 17:40:00,0.0
2016-08-27 18:00:00,0.0
2016-08-27 18:20:00,0.0
2016-08-27 18:40:00,65.78
2016-08-28 06:00:00,107.97
2016-08-28 06:20:00,0.0
2016-08-28 06:40:00,185.96
2016-08-28 07:00:00,0.0
2016-08-28 07:20:00,0.0
2016-08-28 07:40:00,0.0
2016-08-28 08:00:00,137.32999999999998
2016-08-28 08:20:00,0.0
2016-08-28 08:40:00,85.26
2016-08-28 09:00:00,0.0
2016-08-28 09:20:00,0.0
2016-08-28 09:40:00,0.0
2016-08-28 10:00:00,0.0
2016-08-28 10:20:00,0.0
2016-08-28 10:40:00,0.0
2016-08-28 11:00:00,0.0
2016-08-28 11:20:00,70.12
2016-08-28 11:40:00,0.0
2016-08-28 12:00:00,0.0
2016-08-28 12:20:00,0.0
2016-08-28 12:40:00,0.0
2016-08-28 13:00:00,0.0
2016-08-28 13:20:00,0.0
2016-08-28 13:40:00,0.0
2016-08-28 14:00:00,98.82
2016-08-28 14:20:00,0.0
2016-08-28 14:40:00,47.29
2016-08-28 15:00:00,121.17
2016-08-28 15:20:00,0.0
2016-08-28 15:40:00,0.0
2016-08-28 16:00:00,0.0
2016-08-28 16:20:00,0.0
2016-08-28 16:40:00,128.8
2016-08-28 17:00:00,0.0
2016-08-28 17:20:00,0.0
2016-08-28 17:40:00,0.0
2016-08-28 18:00:00,102.82
2016-08-28 18:20:00,0.0
2016-08-28 18:40:00,0.0
2016-08-29 06:00:00,0.0
2016-08-29 06:20:00,0.0
2016-08-29 06:40:00,195.8
2016-08-29 07:00:00,64.17
2016-08-29 07:20:00,0.0
2016-08-29 07:40:00,0.0
2016-08-29 08:00:00,0.0
2016-08-29 08:20:00,0.0
2016-08-29 08:40:00,0.0
2016-08-29 09:00:00,192.92
2016-08-29 09:20:00,125.68
2016-08-29 09:40:00,0.0
2016-08-29 10:00:00,100.66
2016-08-29 10:20:00,127.72
2016-08-29 10:40:00,0.0
2016-08-29 11:00:00,0.0
2016-08-29 11:20:00,102.11
2016-08-29 11:40:00,0.0
2016-08-29 12:00:00,0.0
2016-08-29 12:20:00,0.0
